"x","fixed_effect","time","county_id","true_deforestation_probability","estimated_deforestation_probability_naive","estimated_deforestation_probability_em","estimated_deforestation_probability_md","county_id_factor","y_true","y_naive","y_em","y_md","x_first_diff","y_true_first_diff","y_naive_first_diff","y_em_first_diff","y_md_first_diff"
0.554461752872075,1.1341501143815,1,1,0.090184182216659,0.195863746958637,0.105252924709989,0.113449822518781,"1",-2.31138813274643,-1.41234947486722,-2.14017482050052,-2.05597707887183,NA,NA,NA,NA,NA
-1.56714032288082,1.1341501143815,2,1,0.0117394639699543,0.143421052631579,0.0180116208243967,0.00678487727083445,"1",-4.43299020849932,-1.78716175997943,-3.99856232351041,-4.98625107497002,-2.12160207575289,-2.12160207575289,-0.374812285112202,-1.8583875030099,-2.93027399609819
-0.278496050672294,1.1341501143815,3,1,0.0413146430269671,0.168745896257387,0.0401752952688995,0.0462400488691245,"1",-3.1443459362908,-1.5945415178089,-3.17349840738548,-3.02656573501144,1.28864427220852,1.28864427220852,0.192620242170524,0.825063916124934,1.95968533995858
-1.48244229661992,1.1341501143815,4,1,0.0127638516685763,0.147596479350034,0.00751953076932944,0.00193451523433647,"1",-4.34829218223842,-1.75357797125526,-4.88270359569134,-6.24596211995206,-1.20394624594762,-1.20394624594762,-0.159036453446356,-1.70920518830586,-3.21939638494062
0.0801714577507912,1.1341501143815,5,1,0.0581030110147922,0.188172043010753,0.0745310000415167,0.0723797275312221,"1",-2.78567842786771,-1.46193177532551,-2.51908548922339,-2.55069620618775,1.56261375437071,1.56261375437071,0.291646195929748,2.36361810646795,3.69526591376431
-0.69842327725819,1.1341501143815,6,1,0.0275377581346588,0.173117522871217,0.0221785731054733,0.00837737539581482,"1",-3.56427316287669,-1.5636918906459,-3.78620041590845,-4.77380794931457,-0.778594735008981,-0.778594735008981,-0.101760115320386,-1.26711492668506,-2.22311174312682
-0.291581616054828,1.1341501143815,7,1,0.0407994529158288,0.191240875912409,0.0345931422504119,0.0563438761032409,"1",-3.15743150167333,-1.44196736354613,-3.3288941651688,-2.81828826574165,0.406841661203362,0.406841661203362,0.121724527099764,0.457306250739645,1.95551968357292
0.0164226103960894,1.1341501143815,8,1,0.0547109296391842,0.195195195195195,0.0647707723658349,0.0451055396340735,"1",-2.84942727522241,-1.41659971061522,-2.6699372046159,-3.05259575267847,0.308004226450917,0.308004226450917,0.0253676529309124,0.658956960552907,-0.234307486936817
-1.83286267255329,1.1341501143815,9,1,0.00902480543138429,0.175187969924812,0.00244158462294121,5.69443976266572e-07,"1",-4.6987125581718,-1.54929600670953,-6.01266344468616,-14.3786048629982,-1.84928528294938,-1.84928528294938,-0.13269629609431,-3.34272624007027,-11.3260091103198
-0.66283584380127,1.1341501143815,10,1,0.0285069629690125,0.175038051750381,0.015938714816358,0.00870398126882664,"1",-3.52868572941977,-1.5503338730764,-4.12293713301828,-4.73523265872866,1.17002682875202,1.17002682875202,-0.00103786636686642,1.88972631166788,9.64337220426958
0.755069645397691,-0.719297672698055,1,2,0.0186290555770266,0.125,0.0132857268109379,0.0159423264769416,"2",-3.96422802730036,-1.94591014905531,-4.30769022048352,-4.12270689179717,NA,NA,NA,NA,NA
0.924183534874031,-0.719297672698055,2,2,0.0219860851479414,0.14993954050786,0.0335876498648815,0.0501657664694482,"2",-3.79511413782402,-1.73507532620563,-3.3594321707702,-2.94095462711956,0.16911388947634,0.16911388947634,0.210834822849685,0.948258049713324,1.18175226467761
2.6863512367565,-0.719297672698055,3,2,0.115786923376822,0.203622735790131,0.110732153092963,0.115282796837307,"2",-2.03294643594156,-1.36380407622582,-2.08328423019192,-2.03787983684329,1.76216770188247,1.76216770188247,0.371271249979809,1.27614794057828,0.903074790276271
-0.41025505498946,-0.719297672698055,4,2,0.00588437653426255,0.130169491525424,0.00143414811756245,1.44757970956949e-07,"2",-5.12955272768752,-1.89946099258785,-6.54574907485395,-15.7482025101914,-3.09660629174596,-3.09660629174596,-0.535656916362036,-4.46246484466203,-13.7103226733481
0.0060540266200454,-0.719297672698055,5,2,0.0088957715557233,0.141340411413404,0.00363616074750912,0.0104693344106908,"2",-4.71324364607801,-1.80420130935142,-5.61318410600893,-4.54878030378515,0.416309081609505,0.416309081609505,0.0952596832364339,0.932564968845018,11.1994222064062
0.503353605974437,-0.719297672698055,6,2,0.0145437402126168,0.158569500674764,0.0199396077209504,0.0419296175373516,"2",-4.21594406672362,-1.66891043153588,-3.89490610317165,-3.12892880371095,0.497299579354392,0.497299579354392,0.135290877815543,1.71827800283729,1.4198515000742
-0.815989089794082,-0.719297672698055,7,2,0.00392957469815924,0.156941649899396,0.00502465855266422,1.30882503022366e-06,"2",-5.53528676249214,-1.68116209323255,-5.28836045246862,-13.5463794378953,-1.31934269576852,-1.31934269576852,-0.0122516616966679,-1.39345434929698,-10.4174506341843
-2.11922392669161,-0.719297672698055,8,2,0.00107053932851573,0.134154688569473,2.42262269403018e-05,5.14888711849769e-07,"2",-6.83852159938967,-1.8647127419311,-10.6280505272591,-14.479314538241,-1.30323483689753,-1.30323483689753,-0.183550648698557,-5.3396900747905,-0.932935100345714
-1.01941604238939,-0.719297672698055,9,2,0.00320857793294039,0.146517739816032,0.00138212012107143,1.67719452759875e-05,"2",-5.73871371508745,-1.76217824521048,-6.58275356299764,-10.9957862193949,1.09980788430222,1.09980788430222,0.102534496720622,4.04529696426148,3.4835283188461
